id,Brands,sites,Targeting,Название креатива,Ad copy format,Rotation type,Duration,Skippable,Sound,Start date,Stop date,Impression (plan),Frequency (Fact),Reach 1+ (fact),Impressions (fact),Impressions (delta),Click (fact),CTR % (fact),Viewable impressions (fact),Viewability rate % (fact),Views 25%,Views 50%,Views 75%,Views 100%,25%,25% sec,50%,50% (sec),75%,75% (sec),100%,100% sec
223,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,70% unskippable,sound on,30.10.2023,5.11.2023,3000000,0.3,10253427,3015244,1%,40803,1.35%,2291585,76%,2764979,2578034,2418226,2291585,92%,3.8,86%,7.5,80%,11.3,76%,15.0
34,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,25.9.2023,30.9.2023,2900000,2.1,1560093,3236066,12%,46282,1.43%,2455911,76%,2916857,2728716,2601140,2455911,90%,3.8,84%,7.5,80%,11.3,76%,15.0
375,Бренд 3,Plazkart,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 5,sound off,25.12.2023,31.12.2023,907843,2.0,449893,908361,0%,5839,0.64%,688873,76%,797456,754851,721083,688873,88%,3.8,83%,7.5,79%,11.3,76%,15.0
357,Бренд 3,Plazkart,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 5,sound off,11.12.2023,17.12.2023,842649,2.0,425174,842649,0%,6369,0.76%,638744,76%,733405,697471,667430,638744,87%,3.8,83%,7.5,79%,11.3,76%,15.0
361,Бренд 2,Media Today,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skipabble as of 50%,sound off,18.12.2023,24.12.2023,4115000,1.8,1001235,1828365,-56%,12236,0.67%,1381388,76%,1606382,1519128,1447012,1381388,88%,3.8,83%,7.5,79%,11.3,76%,15.0
318,Бренд 3,BYYD,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 10,sound on,27.11.2023,30.11.2023,2428572,2.1,1738391,3573982,47%,19251,0.54%,2693065,75%,3258672,3043981,2815793,2693065,91%,3.8,85%,7.5,79%,11.3,75%,15.0
1,Бренд 1,VK (Mytarget),"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,skippable as of sec 5 - 10 -15,sound on / off,22.9.2023,24.9.2023,4569510,1.6,2778524,4569510,0%,110199,2.41%,3439190,75%,3907169,3586228,3499881,3439190,86%,3.8,78%,7.5,77%,11.3,75%,15.0
303,Бренд 3,BYYD,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 10,sound on,20.11.2023,26.11.2023,4250000,2.0,2691899,5473527,29%,27894,0.51%,4118215,75%,4991227,4686821,4309528,4118215,91%,3.8,86%,7.5,79%,11.3,75%,15.0
186,Бренд 3,BYYD,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 10,sound on,6.11.2023,12.11.2023,4250000,2.0,2711188,5479628,29%,29371,0.54%,4116412,75%,4997172,4673956,4320793,4116412,91%,3.8,85%,7.5,79%,11.3,75%,15.0
185,Бренд 3,BYYD,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 10,sound on,30.10.2023,5.11.2023,3086338,1.9,1877451,3652545,18%,19121,0.52%,2739728,75%,3337384,3103689,2875131,2739728,91%,3.8,85%,7.5,79%,11.3,75%,15.0
374,Бренд 2,AdCamp,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,skippable,sound on,25.12.2023,31.12.2023,2019090,1.3,1503935,2019090,0%,65492,3.24%,1513766,75%,1703408,1658790,1568294,1513766,84%,3.8,82%,7.5,78%,11.3,75%,15.0
248,Бренд 3,BYYD,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 10,sound on,13.11.2023,19.11.2023,4250000,2.2,2511674,5457986,28%,28763,0.53%,4090782,75%,4978893,4678922,4295647,4090782,91%,3.8,86%,7.5,79%,11.3,75%,15.0
26,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,11.9.2023,17.9.2023,3136680,2.0,1550174,3131352,-0%,73293,2.34%,2345846,75%,2916310,2736268,2575077,2345846,93%,3.8,87%,7.5,82%,11.3,75%,15.0
226,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,30.10.2023,5.11.2023,6284714,3.0,2122850,6317162,1%,83890,1.33%,4732457,75%,5986774,5680076,5408059,4732457,95%,3.8,90%,7.5,86%,11.3,75%,15.0
333,Бренд 2,Moe video,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,4.12.2023,10.12.2023,17203478,2.6,6516278,17203837,0%,241114,1.40%,12665622,74%,15542847,13703950,13273512,12665622,90%,3.8,80%,7.5,77%,11.3,74%,15.0
30,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,18.9.2023,24.9.2023,3136680,2.1,1363903,2811377,-10%,63800,2.27%,2066816,74%,2574275,2412218,2271233,2066816,92%,3.8,86%,7.5,81%,11.3,74%,15.0
337,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,11.12.2023,17.12.2023,7486420,2.4,3187039,7492133,0%,161376,2.15%,5499226,73%,6742920,6420758,6001199,5499226,90%,3.8,86%,7.5,80%,11.3,73%,15.0
330,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,4.12.2023,10.12.2023,11880000,2.1,5679313,12029042,1%,258080,2.15%,8805259,73%,10898312,10008163,9370624,8805259,91%,3.8,83%,7.5,78%,11.3,73%,15.0
331,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,4.12.2023,10.12.2023,12441666,2.4,9356007,22352158,80%,505681,2.26%,16339427,73%,19692251,18887574,17211162,16339427,88%,3.8,85%,7.5,77%,11.3,73%,15.0
278,Бренд 2,Yandex,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 5,sound off,20.11.2023,26.11.2023,6508725,4.0,1850805,7481099,15%,110712,1.48%,5454794,73%,7396203,6395812,5892208,5454794,99%,3.8,85%,7.5,79%,11.3,73%,15.0
15,Бренд 5,Hyper,W w/kids 3-5.   All Russia,,in games,CPM,15,65% unskippable,sound on,25.9.2023,30.9.2023,6000000,2.7,2547362,6903693,15%,111520,1.62%,5033116,73%,5548261,5355053,5199054,5033116,80%,3.8,78%,7.5,75%,11.3,73%,15.0
329,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,4.12.2023,10.12.2023,8464486,2.1,4057458,8561313,1%,218028,2.55%,6241197,73%,7782234,7123012,6626456,6241197,91%,3.8,83%,7.5,77%,11.3,73%,15.0
49,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,70% unskippable,sound on,1.10.2023,8.10.2023,3650000,2.9,1283723,3737275,2%,81948,2.19%,2718127,73%,3403450,3102597,2914162,2718127,91%,3.8,83%,7.5,78%,11.3,73%,15.0
345,Бренд 3,MTS,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,sound on,11.12.2023,17.12.2023,2000000,1.9,1052492,2000332,0%,15054,0.75%,1452840,73%,1712427,1596732,1518795,1452840,86%,3.8,80%,7.5,76%,11.3,73%,15.0
461,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,1.2.2024,4.2.2024,2600000,2.1,1209794,2600873,0%,80944,3.11%,1873912,72%,2320925,2127226,1929975,1873912,89%,2.5,82%,5.0,74%,7.5,72%,10.0
460,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,1.2.2024,4.2.2024,2709674,2.2,1225315,2712022,0%,84325,3.11%,1946558,72%,2425966,2216617,1997141,1946558,89%,3.8,82%,7.5,74%,11.3,72%,15.0
152,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,30.10.2023,31.10.2023,1000000,2.9,341673,1000008,0%,11788,1.18%,716005,72%,938007,847006,749005,716005,94%,3.8,85%,7.5,75%,11.3,72%,15.0
323,Бренд 2,Yandex,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 5,sound off,27.11.2023,30.11.2023,3719271,4.1,1161336,4763022,28%,3060,0.06%,3408353,72%,4308095,3913638,3653262,3408353,90%,3.8,82%,7.5,77%,11.3,72%,15.0
470,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",Run,all-rolls,CPM,15,unskippable,50-70% sound on,1.2.2024,4.2.2024,930070,1.6,584938,932942,0%,34450,3.69%,667265,72%,828994,758344,684296,667265,89%,3.8,81%,7.5,73%,11.3,72%,15.0
379,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,8.1.2024,14.1.2024,3200000,2.1,1527521,3200756,0%,34824,1.09%,2283938,71%,2883351,2529034,2320731,2283938,90%,3.8,79%,7.5,73%,11.3,71%,15.0
452,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,29.1.2024,31.1.2024,1000000,2.1,482084,1001058,0%,21929,2.19%,712381,71%,879061,787892,718182,712381,88%,3.8,79%,7.5,72%,11.3,71%,15.0
469,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",Icecream,all-rolls,CPM,15,unskippable,50-70% sound on,1.2.2024,4.2.2024,930070,1.6,585232,928429,-0%,34586,3.73%,660664,71%,825546,753563,679732,660664,89%,3.8,81%,7.5,73%,11.3,71%,15.0
471,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",Snow,all-rolls,CPM,15,unskippable,50-70% sound on,1.2.2024,4.2.2024,930070,1.6,588521,929074,-0%,34620,3.73%,660575,71%,826551,754225,682391,660575,89%,3.8,81%,7.5,73%,11.3,71%,15.0
340,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,11.12.2023,17.12.2023,8868198,2.3,3808095,8874132,0%,377723,4.26%,6309508,71%,7897977,7188047,6602354,6309508,89%,3.8,81%,7.5,74%,11.3,71%,15.0
378,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,8.1.2024,14.1.2024,2800000,2.2,1259836,2800785,0%,29615,1.06%,1986768,71%,2515388,2213559,2023992,1986768,90%,2.5,79%,5.0,72%,7.5,71%,10.0
151,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,23.10.2023,29.10.2023,3500000,1.7,2012346,3500468,0%,68714,1.96%,2480829,71%,3248434,2936892,2621850,2480829,93%,3.8,84%,7.5,75%,11.3,71%,15.0
307,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,70% unskippable,sound on,27.11.2023,3.12.2023,6805873,2.3,2909554,6808562,0%,212314,3.12%,4820462,71%,6318346,5780469,5249401,4820462,93%,3.8,85%,7.5,77%,11.3,71%,15.0
377,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,8.1.2024,14.1.2024,3500000,2.1,1641402,3500321,0%,36177,1.03%,2475567,71%,3141771,2750938,2512152,2475567,90%,3.8,79%,7.5,72%,11.3,71%,15.0
341,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,11.12.2023,17.12.2023,11730958,2.2,5436837,11739564,0%,355560,3.03%,8288132,71%,10389514,9450349,8734236,8288132,88%,3.8,80%,7.5,74%,11.3,71%,15.0
246,Бренд 4 ,MTS,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,10,unskippable,sound on / off,13.11.2023,19.11.2023,1800000,2.0,893188,1800499,0%,16412,0.91%,1270769,71%,1524545,1418098,1335062,1270769,85%,2.5,79%,5.0,74%,7.5,71%,10.0
451,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,29.1.2024,31.1.2024,1000000,2.3,440017,1000421,0%,23971,2.40%,704910,70%,871000,775370,720152,704910,87%,2.5,78%,5.0,72%,7.5,70%,10.0
442,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,22.1.2024,28.1.2024,3200000,2.1,1539015,3200890,0%,76947,2.40%,2248374,70%,2809033,2478313,2276131,2248374,88%,3.8,77%,7.5,71%,11.3,70%,15.0
450,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,29.1.2024,31.1.2024,1000000,2.3,437916,1000366,0%,23370,2.34%,701878,70%,872079,770967,724974,701878,87%,3.8,77%,7.5,72%,11.3,70%,15.0
308,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,27.11.2023,3.12.2023,3108812,2.3,1381697,3110997,0%,49910,1.60%,2180809,70%,2798342,2712789,2426578,2180809,90%,2.5,87%,5.0,78%,7.5,70%,10.0
316,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,27.11.2023,3.12.2023,8760714,2.4,3706070,8764371,0%,178126,2.03%,6143824,70%,7844112,7476008,6687215,6143824,89%,3.8,85%,7.5,76%,11.3,70%,15.0
354,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,25.12.2023,25.12.2023,507212,1.8,280569,507246,0%,15798,3.11%,355579,70%,447391,424565,374855,355579,88%,3.8,84%,7.5,74%,11.3,70%,15.0
441,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,22.1.2024,28.1.2024,2800000,2.1,1352760,2801289,0%,69204,2.47%,1962909,70%,2434007,2182114,2045441,1962909,87%,2.5,78%,5.0,73%,7.5,70%,10.0
440,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,22.1.2024,28.1.2024,3500000,2.1,1665870,3501265,0%,85754,2.45%,2452895,70%,3048874,2690228,2542349,2452895,87%,3.8,77%,7.5,73%,11.3,70%,15.0
85,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,70% unskippable,sound on,9.10.2023,15.10.2023,3000000,2.0,1550732,3108035,4%,88557,2.85%,2175625,70%,2797232,2672910,2393187,2175625,90%,3.8,86%,7.5,77%,11.3,70%,15.0
171,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,23.10.2023,29.10.2023,7000000,2.0,3510682,6970812,-0%,172292,2.47%,4879569,70%,6482178,5925167,5506945,4879569,93%,3.8,85%,7.5,79%,11.3,70%,15.0
370,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,1.1.2024,7.1.2024,3200000,2.1,1498805,3203337,0%,31922,1.00%,2242336,70%,2863236,2426959,2291401,2242336,89%,3.8,76%,7.5,72%,11.3,70%,15.0
81,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,9.10.2023,15.10.2023,3200000,2.4,1355629,3200376,0%,58419,1.83%,2240263,70%,2880338,2752323,2528297,2240263,90%,3.8,86%,7.5,79%,11.3,70%,15.0
271,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,20.11.2023,26.11.2023,3190421,2.2,1463379,3190539,0%,45156,1.42%,2233377,70%,3011869,2810865,2428000,2233377,94%,2.5,88%,5.0,76%,7.5,70%,10.0
394,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,15.1.2024,21.1.2024,3500000,2.1,1665392,3505568,0%,58557,1.67%,2452479,70%,3094140,2717445,2495107,2452479,88%,3.8,78%,7.5,71%,11.3,70%,15.0
272,Бренд 1,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,20.11.2023,26.11.2023,11123834,2.1,5198094,11123922,0%,251803,2.26%,7775621,70%,10178389,9377466,8509800,7775621,92%,3.8,84%,7.5,76%,11.3,70%,15.0
305,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,20.11.2023,26.11.2023,11123834,2.1,5198094,11123922,0%,251799,2.26%,7775621,70%,10178389,9377466,8509800,7775621,92%,3.8,84%,7.5,76%,11.3,70%,15.0
249,Бренд 9,BYYD,All 18-45 MSK+SPb,,,,,,,14.11.2023,19.11.2023,9723000,2.1,1766384,3678515,-62%,23563,0.64%,2570451,70%,3353952,3097124,2767588,2570451,91%,0.0,84%,0.0,75%,0.0,70%,0.0
395,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,15.1.2024,21.1.2024,3200000,2.2,1480033,3202152,0%,72554,2.27%,2236120,70%,2812237,2472955,2331581,2236120,88%,3.8,77%,7.5,73%,11.3,70%,15.0
269,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,20.11.2023,26.11.2023,6000000,1.8,3296734,6000056,0%,85004,1.42%,4188039,70%,5262049,4956046,4530042,4188039,88%,3.8,83%,7.5,75%,11.3,70%,15.0
353,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,25.12.2023,25.12.2023,1593986,2.8,571930,1594512,0%,66148,4.15%,1111375,70%,1404765,1229369,1122536,1111375,88%,3.8,77%,7.5,70%,11.3,70%,15.0
369,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,1.1.2024,7.1.2024,3500000,2.2,1610418,3507089,0%,34901,1.00%,2443914,70%,3148334,2657108,2562312,2443914,90%,3.8,76%,7.5,73%,11.3,70%,15.0
393,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,15.1.2024,21.1.2024,2800000,2.2,1260831,2804013,0%,48012,1.71%,1950006,70%,2466101,2170363,1962556,1950006,88%,2.5,77%,5.0,70%,7.5,70%,10.0
368,Бренд 4 ,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,10,70% unskippable,sound on,1.1.2024,7.1.2024,2800000,2.2,1289075,2805757,0%,28074,1.00%,1950000,69%,2514171,2130212,2035051,1950000,90%,2.5,76%,5.0,73%,7.5,69%,10.0
352,Бренд 3,MTS,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,sound on,18.12.2023,24.12.2023,2000000,1.8,1083331,2000077,0%,14941,0.75%,1384498,69%,1683326,1549730,1464674,1384498,84%,3.8,77%,7.5,73%,11.3,69%,15.0
118,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,16.10.2023,22.10.2023,3200000,2.2,1442535,3200540,0%,49569,1.55%,2208143,69%,2912991,2688653,2432611,2208143,91%,3.8,84%,7.5,76%,11.3,69%,15.0
349,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,unskippable,50-70% sound on,18.12.2023,24.12.2023,7486420,2.2,3102155,6979208,-7%,174960,2.51%,4766799,68%,6037015,5806701,5234406,4766799,87%,3.8,83%,7.5,75%,11.3,68%,15.0
367,Бренд 3,MTS,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,,,,,,26.12.2023,28.12.2023,2021219,2.4,857606,2026460,0%,15791,0.78%,1383182,68%,1684468,1540733,1458169,1383182,83%,0.0,76%,0.0,72%,0.0,68%,0.0
270,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,20.11.2023,26.11.2023,3200000,2.0,1608066,3200052,0%,49988,1.56%,2176035,68%,2883247,2726444,2377639,2176035,90%,3.8,85%,7.5,74%,11.3,68%,15.0
241,Бренд 3,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,13.11.2023,19.11.2023,3163402,1.5,2047244,3164006,0%,67004,2.12%,2142348,68%,2675166,2518548,2293904,2142348,85%,3.8,80%,7.5,72%,11.3,68%,15.0
360,Бренд 2,Media Today,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skipabble as of 50%,sound off,11.12.2023,17.12.2023,4115,2.0,430868,863292,20879%,7606,0.88%,583447,68%,718468,664760,617140,583447,83%,3.8,77%,7.5,71%,11.3,68%,15.0
149,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,23.10.2023,29.10.2023,3200000,2.1,1547419,3200133,0%,63007,1.97%,2156890,67%,2889720,2627309,2342497,2156890,90%,3.8,82%,7.5,73%,11.3,67%,15.0
116,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,70% unskippable,sound on,9.10.2023,22.10.2023,3000000,1.9,2385705,4467837,49%,122079,2.73%,2993550,67%,3976774,3708604,3395756,2993550,89%,3.8,83%,7.5,76%,11.3,67%,15.0
156,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,70% unskippable,sound on,23.10.2023,29.10.2023,3000000,1.9,778824,1445014,-52%,30021,2.08%,968159,67%,1267277,1157456,1063530,968159,88%,3.8,80%,7.5,74%,11.3,67%,15.0
88,Бренд 5,Yandex,W w/kids 6-8.   All Russia,,all-rolls,CPM,15,skippable as of sec 5,sound off,9.10.2023,15.10.2023,3000000,5.8,899923,5219353,74%,9527,0.18%,3469833,66%,4743879,4105551,37380630,3469833,91%,3.8,79%,7.5,716%,11.3,66%,15.0
250,Бренд 9,BYYD,All 18-45 MSK+SPb,,,,,,,14.11.2023,19.11.2023,4055000,1.8,878331,1602887,-60%,9043,0.56%,1057890,66%,1405641,1266742,1123836,1057890,88%,0.0,79%,0.0,70%,0.0,66%,0.0
252,Бренд 9,Hyper,All 18-45 MSK+SPb,,,,,,,13.11.2023,19.11.2023,3333333,2.5,1305080,3326359,-0%,56153,1.69%,2187319,66%,2867321,2331778,2238640,2187319,86%,0.0,70%,0.0,67%,0.0,66%,0.0
23,Бренд 5,VK (Mytarget),W w/kids 6-8.   All Russia,,pre-rolls,CPM,15,unskippable,sound on,25.9.2023,30.9.2023,1750000,5.3,799504,4250001,143%,15775,0.37%,2781615,65%,3418922,3036045,2895983,2781615,80%,3.8,71%,7.5,68%,11.3,65%,15.0
82,Бренд 4 ,Hyper,"""Женщины 25-45 с детьми, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,9.10.2023,15.10.2023,3136680,1.9,1656362,3136578,-0%,59233,1.89%,2050878,65%,2746520,2273147,2119447,2050878,88%,3.8,72%,7.5,68%,11.3,65%,15.0
83,Бренд 1,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,in games,CPM,15,70% unskippable,sound on,9.10.2023,15.10.2023,3500000,2.3,1483480,3339698,-5%,81791,2.45%,2161381,65%,2919847,2400922,2227412,2161381,87%,3.8,72%,7.5,67%,11.3,65%,15.0
52,Бренд 1,Yandex,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,all-rolls,CPM,15,skippable as of sec 5,sound off,1.10.2023,8.10.2023,9000000,1.5,6692579,10332096,15%,21201,0.21%,6646327,64%,11338097,9058002,7733109,6646327,110%,3.8,88%,7.5,75%,11.3,64%,15.0
348,Бренд 2,Hyper,"""Женщины 25-45 BC, десктоп+мобайл, частота = 2 в неделю, гео РФ""",,pre-rolls,CPM,15,unskippable,sound off,18.12.2023,24.12.2023,11880000,2.4,4251265,10286014,-13%,263224,2.56%,6583049,64%,8280241,7508790,7004776,6583049,80%,3.8,73%,7.5,68%,11.3,64%,15.0
22,Бренд 5,Hyper,W w/kids 6-8.   All Russia,,in games,CPM,15,65% unskippable,sound on,25.9.2023,30.9.2023,6000000,2.8,2583773,7211149,20%,141851,1.97%,4510623,63%,5617884,5124766,4802601,4510623,78%,3.8,71%,7.5,67%,11.3,63%,15.0
25,Бренд 5,Yandex,W w/kids 6-8.   All Russia,,all-roll,CPM,15,unskippable,sound off,25.9.2023,30.9.2023,7000000,4.4,2352524,10411026,49%,18575,0.18%,6508973,63%,9287676,7869695,7073251,6508973,89%,3.8,76%,7.5,68%,11.3,63%,15.0
